,index,Date Time ,direction,speed
437,15746,"April 19, 2016, 07:00:00 AM",358.3,0.9
438,15787,"April 19, 2016, 08:00:00 AM",358.3,0.9
439,15828,"April 19, 2016, 09:00:00 AM",344.6,1.1
440,15872,"April 19, 2016, 10:00:00 AM",344.6,1.1
441,15893,"April 19, 2016, 11:00:00 AM",344.6,1.1
442,15932,"April 19, 2016, 12:00:00 PM",336.1,1.6
443,15968,"April 19, 2016, 01:00:00 PM",336.1,1.6
444,16009,"April 19, 2016, 02:00:00 PM",336.1,1.6
445,16046,"April 19, 2016, 03:00:00 PM",327.4,3.1
446,16081,"April 19, 2016, 04:00:00 PM",327.4,3.1
447,16107,"April 19, 2016, 05:00:00 PM",327.4,3.1
448,16151,"April 19, 2016, 06:00:00 PM",321.8,4.3
449,16187,"April 19, 2016, 07:00:00 PM",321.8,4.3
450,16234,"April 19, 2016, 08:00:00 PM",321.8,4.3
451,16254,"April 19, 2016, 09:00:00 PM",319.6,4.8
452,16281,"April 19, 2016, 10:00:00 PM",319.6,4.8
453,16340,"April 19, 2016, 11:00:00 PM",319.6,4.8
454,16369,"April 20, 2016, 12:00:00 AM",328.1,3.4
455,16412,"April 20, 2016, 01:00:00 AM",328.1,3.4
456,16446,"April 20, 2016, 02:00:00 AM",328.1,3.4
457,16486,"April 20, 2016, 03:00:00 AM",331.5,3.3
458,16520,"April 20, 2016, 04:00:00 AM",331.5,3.3
459,16527,"April 20, 2016, 05:00:00 AM",331.5,3.3
460,16590,"April 20, 2016, 06:00:00 AM",341.8,2.9
461,16607,"April 20, 2016, 07:00:00 AM",341.8,2.9
462,16667,"April 20, 2016, 08:00:00 AM",341.8,2.9
463,16695,"April 20, 2016, 09:00:00 AM",341.9,2.1
464,16736,"April 20, 2016, 10:00:00 AM",341.9,2.1
465,16765,"April 20, 2016, 11:00:00 AM",341.9,2.1
466,16788,"April 20, 2016, 12:00:00 PM",355.1,2.4
467,16844,"April 20, 2016, 01:00:00 PM",355.1,2.4
468,16860,"April 20, 2016, 02:00:00 PM",355.1,2.4
469,16905,"April 20, 2016, 03:00:00 PM",341.0,2.1
470,16953,"April 20, 2016, 04:00:00 PM",341.0,2.1
471,16987,"April 20, 2016, 05:00:00 PM",341.0,2.1
472,17012,"April 20, 2016, 06:00:00 PM",326.2,2.5
473,17063,"April 20, 2016, 07:00:00 PM",326.2,2.5
474,17089,"April 20, 2016, 08:00:00 PM",326.2,2.5
475,17135,"April 20, 2016, 09:00:00 PM",322.9,3.0
476,17165,"April 20, 2016, 10:00:00 PM",322.9,3.0
477,17190,"April 20, 2016, 11:00:00 PM",322.9,3.0
478,17241,"April 21, 2016, 12:00:00 AM",315.7,1.2
479,17276,"April 21, 2016, 01:00:00 AM",315.7,1.2
480,17298,"April 21, 2016, 02:00:00 AM",315.7,1.2
481,17331,"April 21, 2016, 03:00:00 AM",249.1,0.8
482,17378,"April 21, 2016, 04:00:00 AM",249.1,0.8
483,17408,"April 21, 2016, 05:00:00 AM",249.1,0.8
484,17439,"April 21, 2016, 06:00:00 AM",211.1,0.6
485,17481,"April 21, 2016, 07:00:00 AM",211.1,0.6
486,17510,"April 21, 2016, 08:00:00 AM",211.1,0.6
487,17566,"April 21, 2016, 09:00:00 AM",196.9,0.8
488,17601,"April 21, 2016, 10:00:00 AM",196.9,0.8
489,17623,"April 21, 2016, 11:00:00 AM",196.9,0.8
490,17654,"April 21, 2016, 12:00:00 PM",221.2,0.5
491,17705,"April 21, 2016, 01:00:00 PM",221.2,0.5
492,17732,"April 21, 2016, 02:00:00 PM",221.2,0.5
493,17767,"April 21, 2016, 03:00:00 PM",250.2,1.9
494,17819,"April 21, 2016, 04:00:00 PM",250.2,1.9
495,17851,"April 21, 2016, 05:00:00 PM",250.2,1.9
496,17873,"April 21, 2016, 06:00:00 PM",267.3,2.2
497,17910,"April 21, 2016, 07:00:00 PM",267.3,2.2
498,17960,"April 21, 2016, 08:00:00 PM",267.3,2.2
499,17983,"April 21, 2016, 09:00:00 PM",276.3,2.3
500,18029,"April 21, 2016, 10:00:00 PM",276.3,2.3
501,18051,"April 21, 2016, 11:00:00 PM",276.3,2.3
502,18086,"April 22, 2016, 12:00:00 AM",315.9,0.7
503,18143,"April 22, 2016, 01:00:00 AM",315.9,0.7
504,18179,"April 22, 2016, 02:00:00 AM",315.9,0.7
505,18213,"April 22, 2016, 03:00:00 AM",189.8,0.4
506,18236,"April 22, 2016, 04:00:00 AM",189.8,0.4
507,18285,"April 22, 2016, 05:00:00 AM",189.8,0.4
508,18318,"April 22, 2016, 06:00:00 AM",160.8,0.7
509,18337,"April 22, 2016, 07:00:00 AM",160.8,0.7
510,18384,"April 22, 2016, 08:00:00 AM",160.8,0.7
511,18413,"April 22, 2016, 09:00:00 AM",235.0,1.0
512,18444,"April 22, 2016, 10:00:00 AM",235.0,1.0
513,18488,"April 22, 2016, 11:00:00 AM",235.0,1.0
514,18526,"April 22, 2016, 12:00:00 PM",162.0,0.7
515,18573,"April 22, 2016, 01:00:00 PM",162.0,0.7
516,18601,"April 22, 2016, 02:00:00 PM",162.0,0.7
517,18634,"April 22, 2016, 03:00:00 PM",188.9,2.2
518,18677,"April 22, 2016, 04:00:00 PM",188.9,2.2
519,18719,"April 22, 2016, 05:00:00 PM",188.9,2.2
520,18741,"April 22, 2016, 06:00:00 PM",211.5,3.2
521,18787,"April 22, 2016, 07:00:00 PM",211.5,3.2
522,18826,"April 22, 2016, 08:00:00 PM",211.5,3.2
523,18858,"April 22, 2016, 09:00:00 PM",251.2,2.9
524,18879,"April 22, 2016, 10:00:00 PM",251.2,2.9
525,18935,"April 22, 2016, 11:00:00 PM",251.2,2.9
526,18971,"April 23, 2016, 12:00:00 AM",306.5,1.2
527,18990,"April 23, 2016, 01:00:00 AM",306.5,1.2
528,19029,"April 23, 2016, 02:00:00 AM",306.5,1.2
529,19078,"April 23, 2016, 03:00:00 AM",313.9,1.2
530,19111,"April 23, 2016, 04:00:00 AM",313.9,1.2
531,19138,"April 23, 2016, 05:00:00 AM",313.9,1.2
532,19165,"April 23, 2016, 06:00:00 AM",326.7,2.1
533,19217,"April 23, 2016, 07:00:00 AM",326.7,2.1
534,19245,"April 23, 2016, 08:00:00 AM",326.7,2.1
535,19279,"April 23, 2016, 09:00:00 AM",332.4,2.2
536,19328,"April 23, 2016, 10:00:00 AM",332.4,2.2
537,19359,"April 23, 2016, 11:00:00 AM",332.4,2.2
538,19389,"April 23, 2016, 12:00:00 PM",333.6,2.7
539,19431,"April 23, 2016, 01:00:00 PM",333.6,2.7
540,19465,"April 23, 2016, 02:00:00 PM",333.6,2.7
541,19509,"April 23, 2016, 03:00:00 PM",328.0,3.2
542,19522,"April 23, 2016, 04:00:00 PM",328.0,3.2
543,19562,"April 23, 2016, 05:00:00 PM",328.0,3.2
544,19609,"April 23, 2016, 06:00:00 PM",328.9,3.4
545,19647,"April 23, 2016, 07:00:00 PM",328.9,3.4
546,19668,"April 23, 2016, 08:00:00 PM",328.9,3.4
547,19715,"April 23, 2016, 09:00:00 PM",329.5,3.8
548,19740,"April 23, 2016, 10:00:00 PM",329.5,3.8
549,19782,"April 23, 2016, 11:00:00 PM",329.5,3.8
550,19831,"April 24, 2016, 12:00:00 AM",331.8,2.5
551,19846,"April 24, 2016, 01:00:00 AM",331.8,2.5
552,19898,"April 24, 2016, 02:00:00 AM",331.8,2.5
553,19939,"April 24, 2016, 03:00:00 AM",338.6,2.1
554,19961,"April 24, 2016, 04:00:00 AM",338.6,2.1
555,20010,"April 24, 2016, 05:00:00 AM",338.6,2.1
556,20045,"April 24, 2016, 06:00:00 AM",346.9,2.3
557,20073,"April 24, 2016, 07:00:00 AM",346.9,2.3
558,20099,"April 24, 2016, 08:00:00 AM",346.9,2.3
559,20132,"April 24, 2016, 09:00:00 AM",336.2,2.1
560,20165,"April 24, 2016, 10:00:00 AM",336.2,2.1
561,20216,"April 24, 2016, 11:00:00 AM",336.2,2.1
562,20263,"April 24, 2016, 12:00:00 PM",339.0,3.2
563,20276,"April 24, 2016, 01:00:00 PM",339.0,3.2
564,20329,"April 24, 2016, 02:00:00 PM",339.0,3.2
565,20362,"April 24, 2016, 03:00:00 PM",345.5,3.0
566,20401,"April 24, 2016, 04:00:00 PM",345.5,3.0
567,20440,"April 24, 2016, 05:00:00 PM",345.5,3.0
568,20482,"April 24, 2016, 06:00:00 PM",335.1,2.9
569,20513,"April 24, 2016, 07:00:00 PM",335.1,2.9
570,20546,"April 24, 2016, 08:00:00 PM",335.1,2.9
571,20586,"April 24, 2016, 09:00:00 PM",311.5,2.9
572,20613,"April 24, 2016, 10:00:00 PM",311.5,2.9
573,20661,"April 24, 2016, 11:00:00 PM",311.5,2.9
574,20689,"April 25, 2016, 12:00:00 AM",286.7,1.6
575,20722,"April 25, 2016, 01:00:00 AM",286.7,1.6
576,20759,"April 25, 2016, 02:00:00 AM",286.7,1.6
577,20807,"April 25, 2016, 03:00:00 AM",256.1,0.9
578,20829,"April 25, 2016, 04:00:00 AM",256.1,0.9
579,20857,"April 25, 2016, 05:00:00 AM",256.1,0.9
580,20905,"April 25, 2016, 06:00:00 AM",293.8,1.5
581,20943,"April 25, 2016, 07:00:00 AM",293.8,1.5
582,20977,"April 25, 2016, 08:00:00 AM",293.8,1.5
583,21003,"April 25, 2016, 09:00:00 AM",294.4,1.0
584,21050,"April 25, 2016, 10:00:00 AM",294.4,1.0
585,21090,"April 25, 2016, 11:00:00 AM",294.4,1.0
586,21118,"April 25, 2016, 12:00:00 PM",313.5,1.9
587,21167,"April 25, 2016, 01:00:00 PM",313.5,1.9
588,21191,"April 25, 2016, 02:00:00 PM",313.5,1.9
589,21217,"April 25, 2016, 03:00:00 PM",292.3,2.6
590,21275,"April 25, 2016, 04:00:00 PM",292.3,2.6
591,21288,"April 25, 2016, 05:00:00 PM",292.3,2.6
592,21315,"April 25, 2016, 06:00:00 PM",296.2,3.2
593,21376,"April 25, 2016, 07:00:00 PM",296.2,3.2
594,21406,"April 25, 2016, 08:00:00 PM",296.2,3.2
595,21430,"April 25, 2016, 09:00:00 PM",315.3,3.0
596,21478,"April 25, 2016, 10:00:00 PM",315.3,3.0
597,21527,"April 25, 2016, 11:00:00 PM",315.3,3.0
598,21562,"April 26, 2016, 12:00:00 AM",329.0,1.5
599,21582,"April 26, 2016, 01:00:00 AM",329.0,1.5
600,21630,"April 26, 2016, 02:00:00 AM",329.0,1.5
601,21664,"April 26, 2016, 03:00:00 AM",5.1,0.7
602,21687,"April 26, 2016, 04:00:00 AM",5.1,0.7
603,21724,"April 26, 2016, 05:00:00 AM",5.1,0.7
604,21769,"April 26, 2016, 06:00:00 AM",9.8,0.3
605,21795,"April 26, 2016, 07:00:00 AM",9.8,0.3
606,21839,"April 26, 2016, 08:00:00 AM",9.8,0.3
607,21886,"April 26, 2016, 09:00:00 AM",26.9,0.3
608,21897,"April 26, 2016, 10:00:00 AM",26.9,0.3
609,21944,"April 26, 2016, 11:00:00 AM",26.9,0.3
610,21978,"April 26, 2016, 12:00:00 PM",91.9,0.7
611,22010,"April 26, 2016, 01:00:00 PM",91.9,0.7
612,22060,"April 26, 2016, 02:00:00 PM",91.9,0.7
613,22087,"April 26, 2016, 03:00:00 PM",36.8,0.5
614,22123,"April 26, 2016, 04:00:00 PM",36.8,0.5
615,22160,"April 26, 2016, 05:00:00 PM",36.8,0.5
616,22190,"April 26, 2016, 06:00:00 PM",9.8,0.5
617,22224,"April 26, 2016, 07:00:00 PM",9.8,0.5
618,22282,"April 26, 2016, 08:00:00 PM",9.8,0.5
619,22309,"April 26, 2016, 09:00:00 PM",290.5,1.2
620,22352,"April 26, 2016, 10:00:00 PM",290.5,1.2
621,22385,"April 26, 2016, 11:00:00 PM",290.5,1.2
622,22402,"April 27, 2016, 12:00:00 AM",306.6,1.2
623,22451,"April 27, 2016, 01:00:00 AM",306.6,1.2
624,22491,"April 27, 2016, 02:00:00 AM",306.6,1.2
625,22534,"April 27, 2016, 03:00:00 AM",258.7,0.8
626,22558,"April 27, 2016, 04:00:00 AM",258.7,0.8
627,22599,"April 27, 2016, 05:00:00 AM",258.7,0.8
628,22633,"April 27, 2016, 06:00:00 AM",285.6,1.2
629,22670,"April 27, 2016, 07:00:00 AM",285.6,1.2
630,22708,"April 27, 2016, 08:00:00 AM",285.6,1.2
631,22727,"April 27, 2016, 09:00:00 AM",315.1,1.2
632,22762,"April 27, 2016, 10:00:00 AM",315.1,1.2
633,22808,"April 27, 2016, 11:00:00 AM",315.1,1.2
634,22845,"April 27, 2016, 12:00:00 PM",303.3,2.2
635,22895,"April 27, 2016, 01:00:00 PM",303.3,2.2
636,22906,"April 27, 2016, 02:00:00 PM",303.3,2.2
637,22956,"April 27, 2016, 03:00:00 PM",285.6,2.6
638,22997,"April 27, 2016, 04:00:00 PM",285.6,2.6
639,23024,"April 27, 2016, 05:00:00 PM",285.6,2.6
640,23068,"April 27, 2016, 06:00:00 PM",281.3,3.2
641,23101,"April 27, 2016, 07:00:00 PM",281.3,3.2
642,23145,"April 27, 2016, 08:00:00 PM",281.3,3.2
643,23155,"April 27, 2016, 09:00:00 PM",284.3,3.5
644,23192,"April 27, 2016, 10:00:00 PM",284.3,3.5
645,23237,"April 27, 2016, 11:00:00 PM",284.3,3.5
646,23283,"April 28, 2016, 12:00:00 AM",312.2,3.1
647,23323,"April 28, 2016, 01:00:00 AM",312.2,3.1
648,23363,"April 28, 2016, 02:00:00 AM",312.2,3.1
649,23380,"April 28, 2016, 03:00:00 AM",331.3,1.3
650,23420,"April 28, 2016, 04:00:00 AM",331.3,1.3
651,23451,"April 28, 2016, 05:00:00 AM",331.3,1.3
652,23505,"April 28, 2016, 06:00:00 AM",299.6,0.5
653,23533,"April 28, 2016, 07:00:00 AM",299.6,0.5
654,23558,"April 28, 2016, 08:00:00 AM",299.6,0.5
655,23612,"April 28, 2016, 09:00:00 AM",307.5,2.0
656,23643,"April 28, 2016, 10:00:00 AM",307.5,2.0
657,23675,"April 28, 2016, 11:00:00 AM",307.5,2.0
658,23700,"April 28, 2016, 12:00:00 PM",329.1,3.1
659,23736,"April 28, 2016, 01:00:00 PM",329.1,3.1
660,23791,"April 28, 2016, 02:00:00 PM",329.1,3.1
661,23816,"April 28, 2016, 03:00:00 PM",328.7,2.3
662,23865,"April 28, 2016, 04:00:00 PM",328.7,2.3
663,23891,"April 28, 2016, 05:00:00 PM",328.7,2.3
664,23930,"April 28, 2016, 06:00:00 PM",318.5,1.8
665,23972,"April 28, 2016, 07:00:00 PM",318.5,1.8
666,23994,"April 28, 2016, 08:00:00 PM",318.5,1.8
667,24047,"April 28, 2016, 09:00:00 PM",323.9,2.1
668,24073,"April 28, 2016, 10:00:00 PM",323.9,2.1
669,24101,"April 28, 2016, 11:00:00 PM",323.9,2.1
670,24141,"April 29, 2016, 12:00:00 AM",349.4,1.4
671,24190,"April 29, 2016, 01:00:00 AM",349.4,1.4
672,24208,"April 29, 2016, 02:00:00 AM",349.4,1.4
673,24253,"April 29, 2016, 03:00:00 AM",44.6,0.9
674,24274,"April 29, 2016, 04:00:00 AM",44.6,0.9
675,24331,"April 29, 2016, 05:00:00 AM",44.6,0.9
676,24364,"April 29, 2016, 06:00:00 AM",359.1,0.4
677,24406,"April 29, 2016, 07:00:00 AM",359.1,0.4
678,24427,"April 29, 2016, 08:00:00 AM",359.1,0.4
679,24477,"April 29, 2016, 09:00:00 AM",46.3,0.2
680,24504,"April 29, 2016, 10:00:00 AM",46.3,0.2
681,24550,"April 29, 2016, 11:00:00 AM",46.3,0.2
682,24583,"April 29, 2016, 12:00:00 PM",177.9,1.3
683,24611,"April 29, 2016, 01:00:00 PM",177.9,1.3
684,24655,"April 29, 2016, 02:00:00 PM",177.9,1.3
685,24690,"April 29, 2016, 03:00:00 PM",228.6,1.7
686,24702,"April 29, 2016, 04:00:00 PM",228.6,1.7
687,24767,"April 29, 2016, 05:00:00 PM",228.6,1.7
688,24801,"April 29, 2016, 06:00:00 PM",252.9,1.5
689,24832,"April 29, 2016, 07:00:00 PM",252.9,1.5
690,24862,"April 29, 2016, 08:00:00 PM",252.9,1.5
691,24911,"April 29, 2016, 09:00:00 PM",272.7,1.9
692,24928,"April 29, 2016, 10:00:00 PM",272.7,1.9
693,24978,"April 29, 2016, 11:00:00 PM",272.7,1.9
694,25017,"April 30, 2016, 12:00:00 AM",346.2,1.2
695,25055,"April 30, 2016, 01:00:00 AM",346.2,1.2
696,25086,"April 30, 2016, 02:00:00 AM",346.2,1.2
697,25103,"April 30, 2016, 03:00:00 AM",69.6,0.8
698,25144,"April 30, 2016, 04:00:00 AM",69.6,0.8
699,25187,"April 30, 2016, 05:00:00 AM",69.6,0.8
700,25234,"April 30, 2016, 06:00:00 AM",21.8,0.7
701,25268,"April 30, 2016, 07:00:00 AM",21.8,0.7
702,25297,"April 30, 2016, 08:00:00 AM",21.8,0.7
703,25328,"April 30, 2016, 09:00:00 AM",38.3,0.7
704,25361,"April 30, 2016, 10:00:00 AM",38.3,0.7
705,25413,"April 30, 2016, 11:00:00 AM",38.3,0.7
706,25433,"April 30, 2016, 12:00:00 PM",350.4,0.4
707,25487,"April 30, 2016, 01:00:00 PM",350.4,0.4
708,25507,"April 30, 2016, 02:00:00 PM",350.4,0.4
709,25542,"April 30, 2016, 03:00:00 PM",299.7,1.1
710,25568,"April 30, 2016, 04:00:00 PM",299.7,1.1
711,25606,"April 30, 2016, 05:00:00 PM",299.7,1.1
712,25651,"April 30, 2016, 06:00:00 PM",324.3,1.5
713,25699,"April 30, 2016, 07:00:00 PM",324.3,1.5
714,25719,"April 30, 2016, 08:00:00 PM",324.3,1.5
715,25748,"April 30, 2016, 09:00:00 PM",311.8,1.2
716,25810,"April 30, 2016, 10:00:00 PM",311.8,1.2
717,25826,"April 30, 2016, 11:00:00 PM",311.8,1.2
718,25879,"August 04, 2016, 06:00:00 PM",225.0,2.6
719,25903,"August 04, 2016, 07:00:00 PM",225.0,2.6
720,25953,"August 04, 2016, 08:00:00 PM",225.0,2.6
721,25980,"August 04, 2016, 09:00:00 PM",229.7,2.8
722,26027,"August 04, 2016, 10:00:00 PM",229.7,2.8
723,26050,"August 04, 2016, 11:00:00 PM",229.7,2.8
724,26098,"August 05, 2016, 12:00:00 AM",231.1,1.0
725,26129,"August 05, 2016, 01:00:00 AM",231.1,1.0
726,26163,"August 05, 2016, 02:00:00 AM",231.1,1.0
727,26186,"August 05, 2016, 03:00:00 AM",187.2,0.8
728,26225,"August 05, 2016, 04:00:00 AM",187.2,0.8
729,26274,"August 05, 2016, 05:00:00 AM",187.2,0.8
730,26300,"August 05, 2016, 06:00:00 AM",178.7,0.9
731,26346,"August 05, 2016, 07:00:00 AM",178.7,0.9
732,26367,"August 05, 2016, 08:00:00 AM",178.7,0.9
733,26423,"August 05, 2016, 09:00:00 AM",176.4,0.9
734,26450,"August 05, 2016, 10:00:00 AM",176.4,0.9
735,26487,"August 05, 2016, 11:00:00 AM",176.4,0.9
736,26515,"August 05, 2016, 12:00:00 PM",181.2,1.8
737,26551,"August 05, 2016, 01:00:00 PM",181.2,1.8
738,26588,"August 05, 2016, 02:00:00 PM",181.2,1.8
739,26627,"August 05, 2016, 03:00:00 PM",196.2,2.5
740,26671,"August 05, 2016, 04:00:00 PM",196.2,2.5
741,26703,"August 05, 2016, 05:00:00 PM",196.2,2.5
742,26746,"August 05, 2016, 06:00:00 PM",201.5,3.8
743,26777,"August 05, 2016, 07:00:00 PM",201.5,3.8
744,26812,"August 05, 2016, 08:00:00 PM",201.5,3.8
745,26844,"August 05, 2016, 09:00:00 PM",212.9,3.4
746,26874,"August 05, 2016, 10:00:00 PM",212.9,3.4
747,26914,"August 05, 2016, 11:00:00 PM",212.9,3.4
748,26944,"August 06, 2016, 12:00:00 AM",200.2,3.0
749,26990,"August 06, 2016, 01:00:00 AM",200.2,3.0
750,27020,"August 06, 2016, 02:00:00 AM",200.2,3.0
751,27059,"August 06, 2016, 03:00:00 AM",206.5,3.1
752,27104,"August 06, 2016, 04:00:00 AM",206.5,3.1
753,27123,"August 06, 2016, 05:00:00 AM",206.5,3.1
754,27178,"August 06, 2016, 06:00:00 AM",204.9,2.1
755,27211,"August 06, 2016, 07:00:00 AM",204.9,2.1
756,27237,"August 06, 2016, 08:00:00 AM",204.9,2.1
757,27274,"August 06, 2016, 09:00:00 AM",217.3,2.1
758,27310,"August 06, 2016, 10:00:00 AM",217.3,2.1
759,27337,"August 06, 2016, 11:00:00 AM",217.3,2.1
760,27381,"August 06, 2016, 12:00:00 PM",226.6,1.7
761,27427,"August 06, 2016, 01:00:00 PM",226.6,1.7
762,27456,"August 06, 2016, 02:00:00 PM",226.6,1.7
763,27492,"August 06, 2016, 03:00:00 PM",268.4,3.4
764,27532,"August 06, 2016, 04:00:00 PM",268.4,3.4
765,27573,"August 06, 2016, 05:00:00 PM",268.4,3.4
766,27605,"August 06, 2016, 06:00:00 PM",288.7,3.3
767,27643,"August 06, 2016, 07:00:00 PM",288.7,3.3
768,27680,"August 06, 2016, 08:00:00 PM",288.7,3.3
769,27713,"August 06, 2016, 09:00:00 PM",307.1,3.4
770,27747,"August 06, 2016, 10:00:00 PM",307.1,3.4
771,27764,"August 06, 2016, 11:00:00 PM",307.1,3.4
772,27823,"August 07, 2016, 01:00:00 AM",303.2,2.0
773,27856,"August 07, 2016, 02:00:00 AM",303.2,2.0
774,27889,"August 07, 2016, 03:00:00 AM",287.7,0.9
775,27923,"August 07, 2016, 04:00:00 AM",287.7,0.9
776,27962,"August 07, 2016, 05:00:00 AM",287.7,0.9
777,27999,"August 07, 2016, 06:00:00 AM",235.9,0.3
778,28040,"August 07, 2016, 07:00:00 AM",235.9,0.3
779,28072,"August 07, 2016, 08:00:00 AM",235.9,0.3
780,28101,"August 07, 2016, 09:00:00 AM",262.2,0.7
781,28130,"August 07, 2016, 10:00:00 AM",262.2,0.7
782,28177,"August 07, 2016, 11:00:00 AM",262.2,0.7
783,28196,"August 07, 2016, 12:00:00 PM",271.6,1.1
784,28253,"August 07, 2016, 01:00:00 PM",271.6,1.1
785,28293,"August 07, 2016, 02:00:00 PM",271.6,1.1
786,28319,"August 07, 2016, 03:00:00 PM",288.4,3.1
787,28354,"August 07, 2016, 04:00:00 PM",288.4,3.1
788,28399,"August 07, 2016, 05:00:00 PM",288.4,3.1
789,28410,"August 07, 2016, 06:00:00 PM",286.7,3.1
790,28465,"August 07, 2016, 07:00:00 PM",286.7,3.1
791,28507,"August 07, 2016, 08:00:00 PM",286.7,3.1
792,28547,"August 07, 2016, 09:00:00 PM",286.3,3.2
793,28558,"August 07, 2016, 10:00:00 PM",286.3,3.2
794,28605,"August 07, 2016, 11:00:00 PM",286.3,3.2
795,28643,"August 08, 2016, 12:00:00 AM",294.1,2.0
796,28687,"August 08, 2016, 01:00:00 AM",294.1,2.0
797,28718,"August 08, 2016, 02:00:00 AM",294.1,2.0
798,28759,"August 08, 2016, 03:00:00 AM",279.8,0.8
799,28799,"August 08, 2016, 04:00:00 AM",279.8,0.8
800,28816,"August 08, 2016, 05:00:00 AM",279.8,0.8
801,28863,"August 08, 2016, 06:00:00 AM",241.0,0.4
802,28902,"August 08, 2016, 07:00:00 AM",241.0,0.4
803,28933,"August 08, 2016, 08:00:00 AM",241.0,0.4
804,28969,"August 08, 2016, 09:00:00 AM",252.3,0.7
805,29011,"August 08, 2016, 10:00:00 AM",252.3,0.7
806,29044,"August 08, 2016, 11:00:00 AM",252.3,0.7
807,29076,"August 08, 2016, 12:00:00 PM",235.0,0.9
808,29108,"August 08, 2016, 01:00:00 PM",235.0,0.9
809,29153,"August 08, 2016, 02:00:00 PM",235.0,0.9
810,29188,"August 08, 2016, 03:00:00 PM",279.8,3.9
811,29228,"August 08, 2016, 04:00:00 PM",279.8,3.9
812,29247,"August 08, 2016, 05:00:00 PM",279.8,3.9
813,29296,"August 08, 2016, 06:00:00 PM",288.1,4.0
814,29328,"August 08, 2016, 07:00:00 PM",288.1,4.0
815,29366,"August 08, 2016, 08:00:00 PM",288.1,4.0
816,29393,"August 08, 2016, 09:00:00 PM",304.2,3.1
817,29445,"August 08, 2016, 10:00:00 PM",304.2,3.1
818,29464,"August 08, 2016, 11:00:00 PM",304.2,3.1
819,29503,"August 09, 2016, 12:00:00 AM",307.4,1.7
820,29549,"August 09, 2016, 01:00:00 AM",307.4,1.7
821,29578,"August 09, 2016, 02:00:00 AM",307.4,1.7
822,29626,"August 09, 2016, 03:00:00 AM",279.8,0.4
823,29652,"August 09, 2016, 04:00:00 AM",279.8,0.4
824,29683,"August 09, 2016, 05:00:00 AM",279.8,0.4
825,29720,"August 09, 2016, 06:00:00 AM",342.7,0.5
826,29752,"August 09, 2016, 07:00:00 AM",342.7,0.5
827,29791,"August 09, 2016, 08:00:00 AM",342.7,0.5
828,29827,"August 09, 2016, 09:00:00 AM",233.6,0.3
829,29858,"August 09, 2016, 10:00:00 AM",233.6,0.3
830,29903,"August 09, 2016, 11:00:00 AM",233.6,0.3
831,29946,"August 09, 2016, 12:00:00 PM",99.8,0.2
832,29974,"August 09, 2016, 01:00:00 PM",99.8,0.2
833,30009,"August 09, 2016, 02:00:00 PM",99.8,0.2
834,30054,"August 09, 2016, 03:00:00 PM",294.0,1.3
835,30086,"August 09, 2016, 04:00:00 PM",294.0,1.3
836,30110,"August 09, 2016, 05:00:00 PM",294.0,1.3
837,30163,"August 09, 2016, 06:00:00 PM",278.6,1.6
838,30201,"August 09, 2016, 07:00:00 PM",278.6,1.6
839,30229,"August 09, 2016, 08:00:00 PM",278.6,1.6
840,30270,"August 09, 2016, 09:00:00 PM",257.7,1.6
841,30298,"August 09, 2016, 10:00:00 PM",257.7,1.6
842,30332,"August 09, 2016, 11:00:00 PM",257.7,1.6
843,30368,"August 10, 2016, 12:00:00 AM",175.9,0.4
844,30411,"August 10, 2016, 01:00:00 AM",175.9,0.4
845,30445,"August 10, 2016, 02:00:00 AM",175.9,0.4
846,30486,"August 10, 2016, 03:00:00 AM",135.2,0.6
847,30517,"August 10, 2016, 04:00:00 AM",135.2,0.6
848,30556,"August 10, 2016, 05:00:00 AM",135.2,0.6
849,30586,"August 10, 2016, 06:00:00 AM",128.3,0.7
850,30635,"August 10, 2016, 07:00:00 AM",128.3,0.7
851,30651,"August 10, 2016, 08:00:00 AM",128.3,0.7
852,30683,"August 10, 2016, 09:00:00 AM",151.5,1.2
853,30738,"August 10, 2016, 10:00:00 AM",151.5,1.2
854,30765,"August 10, 2016, 11:00:00 AM",151.5,1.2
855,30815,"August 10, 2016, 12:00:00 PM",169.9,1.9
856,30846,"August 10, 2016, 01:00:00 PM",169.9,1.9
857,30881,"August 10, 2016, 02:00:00 PM",169.9,1.9
858,30919,"August 10, 2016, 03:00:00 PM",198.4,2.4
859,30948,"August 10, 2016, 04:00:00 PM",198.4,2.4
860,30984,"August 10, 2016, 05:00:00 PM",198.4,2.4
861,31018,"August 10, 2016, 06:00:00 PM",200.0,3.1
862,31050,"August 10, 2016, 07:00:00 PM",200.0,3.1
863,31082,"August 10, 2016, 08:00:00 PM",200.0,3.1
864,31124,"August 10, 2016, 09:00:00 PM",216.1,2.1
865,31165,"August 10, 2016, 10:00:00 PM",216.1,2.1
866,31188,"August 10, 2016, 11:00:00 PM",216.1,2.1
867,31247,"August 11, 2016, 12:00:00 AM",205.5,1.4
868,31275,"August 11, 2016, 01:00:00 AM",205.5,1.4
869,31316,"August 11, 2016, 02:00:00 AM",205.5,1.4
870,31350,"August 11, 2016, 03:00:00 AM",189.8,0.8
871,31385,"August 11, 2016, 04:00:00 AM",189.8,0.8
872,31424,"August 11, 2016, 05:00:00 AM",189.8,0.8
873,31459,"August 11, 2016, 06:00:00 AM",193.5,0.6
