Chemical,Monitor,Date,Reading
AGOC-3A,6,2016-12-27,0.3492906791666666
AGOC-3A,6,2016-12-28,0.3717945875
AGOC-3A,6,2016-12-29,0.39886717541666666
AGOC-3A,6,2016-12-30,0.3837734708333332
AGOC-3A,6,2016-12-31,0.428032275
AGOC-3A,7,2016-04-01,0.797521675
AGOC-3A,7,2016-04-02,0.791068291304348
AGOC-3A,7,2016-04-03,0.6260583833333334
AGOC-3A,7,2016-04-04,0.4591332499999999
AGOC-3A,7,2016-04-05,0.5843862999999999
AGOC-3A,7,2016-04-06,0.4753667
AGOC-3A,7,2016-04-07,0.5672529958333333
AGOC-3A,7,2016-04-08,0.5205951708333333
AGOC-3A,7,2016-04-09,0.7388925416666666
AGOC-3A,7,2016-04-10,0.6446781
AGOC-3A,7,2016-04-11,0.602806375
AGOC-3A,7,2016-04-12,0.9103915833333333
AGOC-3A,7,2016-04-13,0.7341779583333331
AGOC-3A,7,2016-04-14,1.83805218
AGOC-3A,7,2016-04-15,3.11949848
AGOC-3A,7,2016-04-16,2.8055061553846152
AGOC-3A,7,2016-04-17,0.7821207916666665
AGOC-3A,7,2016-04-18,0.5247378729166666
AGOC-3A,7,2016-04-19,2.334946981153846
AGOC-3A,7,2016-04-20,0.5195007208333333
AGOC-3A,7,2016-04-21,0.5212967583333333
AGOC-3A,7,2016-04-22,0.41398220874999997
AGOC-3A,7,2016-04-23,0.45985722916666677
AGOC-3A,7,2016-04-24,0.46973365000000006
AGOC-3A,7,2016-04-25,0.490216975
AGOC-3A,7,2016-04-26,0.7946001374999999
AGOC-3A,7,2016-04-27,0.6384779541666666
AGOC-3A,7,2016-04-28,0.6540924583333333
AGOC-3A,7,2016-04-29,0.6885965291666666
AGOC-3A,7,2016-04-30,0.3916857458333333
AGOC-3A,7,2016-08-01,0.9051420416666667
AGOC-3A,7,2016-08-02,0.6785333565217391
AGOC-3A,7,2016-08-03,0.5304057541666667
AGOC-3A,7,2016-08-04,0.6826136739130434
AGOC-3A,7,2016-08-05,0.5933420333333334
AGOC-3A,7,2016-08-06,0.5293140708333333
AGOC-3A,7,2016-08-07,0.6049493326086957
AGOC-3A,7,2016-08-08,0.7764165833333333
AGOC-3A,7,2016-08-09,0.46880897499999996
AGOC-3A,7,2016-08-10,0.6496772041666667
AGOC-3A,7,2016-08-11,0.3805553841666667
AGOC-3A,7,2016-08-12,0.5725667333333334
AGOC-3A,7,2016-08-13,0.7901710000000001
AGOC-3A,7,2016-08-14,0.4523857958333333
AGOC-3A,7,2016-08-15,0.56697775
AGOC-3A,7,2016-08-16,0.5940219833333333
AGOC-3A,7,2016-08-17,0.56837185
AGOC-3A,7,2016-08-18,0.7412146166666665
AGOC-3A,7,2016-08-19,0.8107207874999999
AGOC-3A,7,2016-08-20,0.6513622916666667
AGOC-3A,7,2016-08-21,0.41706403
AGOC-3A,7,2016-08-22,0.5483114966666667
AGOC-3A,7,2016-08-23,0.5674660441666667
AGOC-3A,7,2016-08-24,0.5738240283333332
AGOC-3A,7,2016-08-25,0.40562639583333326
AGOC-3A,7,2016-08-26,0.6504472916666667
AGOC-3A,7,2016-08-27,0.47398299125000004
AGOC-3A,7,2016-08-28,0.8148313333333336
AGOC-3A,7,2016-08-29,0.5386269333333332
AGOC-3A,7,2016-08-30,0.6608592058333335
AGOC-3A,7,2016-08-31,0.5829693845833334
AGOC-3A,7,2016-12-01,0.8047279170833334
AGOC-3A,7,2016-12-02,0.5491599130434782
AGOC-3A,7,2016-12-03,0.5574358375
AGOC-3A,7,2016-12-04,0.5793567916666666
AGOC-3A,7,2016-12-05,0.8840622474999998
AGOC-3A,7,2016-12-06,0.6984125208333333
AGOC-3A,7,2016-12-07,0.5776042083333334
AGOC-3A,7,2016-12-08,0.7823774208333333
AGOC-3A,7,2016-12-09,0.48884772375
AGOC-3A,7,2016-12-10,0.6370130833333333
AGOC-3A,7,2016-12-11,0.5240856799999999
AGOC-3A,7,2016-12-12,0.7168694708333332
AGOC-3A,7,2016-12-13,0.5637808958333334
AGOC-3A,7,2016-12-14,0.7619914041666666
AGOC-3A,7,2016-12-15,0.528353175
AGOC-3A,7,2016-12-16,0.5180839704166665
AGOC-3A,7,2016-12-17,0.8927343333333333
AGOC-3A,7,2016-12-18,0.7392364166666666
AGOC-3A,7,2016-12-19,0.6825179958333333
AGOC-3A,7,2016-12-20,0.39287127083333334
AGOC-3A,7,2016-12-21,0.5515877075
AGOC-3A,7,2016-12-22,0.5404269020833334
AGOC-3A,7,2016-12-23,0.5937951583333333
AGOC-3A,7,2016-12-24,0.47024211250000003
AGOC-3A,7,2016-12-25,0.5776229458333332
AGOC-3A,7,2016-12-26,0.9172863333333332
AGOC-3A,7,2016-12-27,0.4609412208333333
AGOC-3A,7,2016-12-28,0.7456462749999999
AGOC-3A,7,2016-12-29,0.5019643166666666
AGOC-3A,7,2016-12-30,0.4771787958333333
AGOC-3A,7,2016-12-31,0.4609480870833334
AGOC-3A,8,2016-04-01,0.3859378500000001
AGOC-3A,8,2016-04-02,0.46124851739130435
AGOC-3A,8,2016-04-03,0.3825022333333334
AGOC-3A,8,2016-04-04,0.4570465416666667
AGOC-3A,8,2016-04-05,0.4093640041666666
AGOC-3A,8,2016-04-06,0.5152878999999999
AGOC-3A,8,2016-04-07,0.5011048625
AGOC-3A,8,2016-04-08,0.36871945791666666
AGOC-3A,8,2016-04-09,0.6264838416666666
AGOC-3A,8,2016-04-10,0.6110306333333335
AGOC-3A,8,2016-04-11,0.5081242958333333
AGOC-3A,8,2016-04-12,0.5096742500000001
AGOC-3A,8,2016-04-13,0.6041526666666667
AGOC-3A,8,2016-04-14,0.5130279958333334
AGOC-3A,8,2016-04-15,7.281655779310347
AGOC-3A,8,2016-04-16,1.180965946153846
AGOC-3A,8,2016-04-17,0.4077023325
AGOC-3A,8,2016-04-18,0.3844933662499999
AGOC-3A,8,2016-04-19,0.4135444474999998
AGOC-3A,8,2016-04-20,0.4559256670833333
AGOC-3A,8,2016-04-21,0.36409537124999997
AGOC-3A,8,2016-04-22,0.5536026
AGOC-3A,8,2016-04-23,0.42102725
AGOC-3A,8,2016-04-24,0.4016655666666667
AGOC-3A,8,2016-04-25,0.5258071666666666
AGOC-3A,8,2016-04-26,0.4547191608333334
AGOC-3A,8,2016-04-27,0.40322095500000005
AGOC-3A,8,2016-04-28,0.3784504791666666
AGOC-3A,8,2016-04-29,0.5143186475
AGOC-3A,8,2016-04-30,0.36225225583333326
AGOC-3A,8,2016-08-01,0.4613456666666667
AGOC-3A,8,2016-08-02,0.4611486086956521
AGOC-3A,8,2016-08-03,0.4128900708333334
AGOC-3A,8,2016-08-04,0.4055500565217391
AGOC-3A,8,2016-08-05,0.44911598375000006
AGOC-3A,8,2016-08-06,0.4332314375
AGOC-3A,8,2016-08-07,0.43536543913043496
AGOC-3A,8,2016-08-08,0.5814681125
AGOC-3A,8,2016-08-09,0.4919351875
AGOC-3A,8,2016-08-10,0.52409835
AGOC-3A,8,2016-08-11,0.4581064245833333
AGOC-3A,8,2016-08-12,0.44687072499999997
AGOC-3A,8,2016-08-13,0.5826838875
AGOC-3A,8,2016-08-14,0.5059029041666666
AGOC-3A,8,2016-08-15,0.47055133333333327
AGOC-3A,8,2016-08-16,0.43668235416666673
AGOC-3A,8,2016-08-17,0.4846437333333334
AGOC-3A,8,2016-08-18,0.4513130916666668
AGOC-3A,8,2016-08-19,0.5596713583333334
AGOC-3A,8,2016-08-20,0.41880575833333333
AGOC-3A,8,2016-08-21,0.3982304083333334
AGOC-3A,8,2016-08-22,0.45393542500000006
AGOC-3A,8,2016-08-23,0.38700427916666663
AGOC-3A,8,2016-08-24,0.4751271700000001
AGOC-3A,8,2016-08-25,0.4388648874999999
AGOC-3A,8,2016-08-26,0.463629075
AGOC-3A,8,2016-08-27,0.4834260945833333
AGOC-3A,8,2016-08-28,0.44901598333333337
AGOC-3A,8,2016-08-29,0.36788120416666675
AGOC-3A,8,2016-08-30,0.3902904366666668
AGOC-3A,8,2016-08-31,0.40996474708333336
AGOC-3A,8,2016-12-01,0.4294354999999998
AGOC-3A,8,2016-12-02,0.41673133478260876
AGOC-3A,8,2016-12-03,0.4278850708333333
AGOC-3A,8,2016-12-04,0.5139928
AGOC-3A,8,2016-12-05,0.40264034166666657
AGOC-3A,8,2016-12-06,0.6992512458333332
AGOC-3A,8,2016-12-07,0.5298747624999999
AGOC-3A,8,2016-12-08,0.6071048333333333
AGOC-3A,8,2016-12-09,0.4863067375000001
AGOC-3A,8,2016-12-10,0.3432349416666667
AGOC-3A,8,2016-12-11,0.4227150670833333
AGOC-3A,8,2016-12-12,0.3483660616666668
AGOC-3A,8,2016-12-13,0.5483902166666667
AGOC-3A,8,2016-12-14,0.3763577216666667
AGOC-3A,8,2016-12-15,0.5055733179166665
AGOC-3A,8,2016-12-16,0.4016519
AGOC-3A,8,2016-12-17,0.5706563979166666
AGOC-3A,8,2016-12-18,0.46006723749999995
AGOC-3A,8,2016-12-19,0.3786588070833334
AGOC-3A,8,2016-12-20,0.5377663916666665
AGOC-3A,8,2016-12-21,0.4793522083333334
AGOC-3A,8,2016-12-22,0.4179091833333333
AGOC-3A,8,2016-12-23,0.5456863379166667
AGOC-3A,8,2016-12-24,0.5844396083333335
AGOC-3A,8,2016-12-25,0.49216611666666665
AGOC-3A,8,2016-12-26,0.48191491958333327
AGOC-3A,8,2016-12-27,0.4901483583333334
AGOC-3A,8,2016-12-28,0.4751007375
AGOC-3A,8,2016-12-29,0.4986590833333335
AGOC-3A,8,2016-12-30,0.42949465875
AGOC-3A,8,2016-12-31,0.48891105833333337
AGOC-3A,9,2016-04-01,0.9642631159999999
AGOC-3A,9,2016-04-02,0.8280051379166667
AGOC-3A,9,2016-04-03,0.27573465833333327
AGOC-3A,9,2016-04-04,0.2494249666666667
AGOC-3A,9,2016-04-05,0.20297687499999997
AGOC-3A,9,2016-04-06,1.088925295652174
AGOC-3A,9,2016-04-07,0.18928599708333338
AGOC-3A,9,2016-04-08,1.359933842307692
AGOC-3A,9,2016-04-09,0.22168043541666668
AGOC-3A,9,2016-04-10,0.2797810925
AGOC-3A,9,2016-04-11,0.4019439125000001
AGOC-3A,9,2016-04-12,0.24821481166666662
AGOC-3A,9,2016-04-13,0.2431605375
AGOC-3A,9,2016-04-14,0.2334132041666667
AGOC-3A,9,2016-04-15,0.2020514708333333
AGOC-3A,9,2016-04-16,0.186625725
AGOC-3A,9,2016-04-17,0.25645280000000004
AGOC-3A,9,2016-04-18,0.22741291666666663
AGOC-3A,9,2016-04-19,0.24910739
AGOC-3A,9,2016-04-20,0.22903420416666664
AGOC-3A,9,2016-04-21,2.3897742448148143
AGOC-3A,9,2016-04-22,2.6131541666666664
AGOC-3A,9,2016-04-23,0.2716346041666667
AGOC-3A,9,2016-04-24,0.21749544583333333
AGOC-3A,9,2016-04-25,0.196602325
AGOC-3A,9,2016-04-26,0.22778185833333334
AGOC-3A,9,2016-04-27,0.2812175333333333
AGOC-3A,9,2016-04-28,0.21871413208333332
AGOC-3A,9,2016-04-29,0.2811806041666666
AGOC-3A,9,2016-04-30,0.16715684999999994
AGOC-3A,9,2016-08-01,0.27776589583333333
AGOC-3A,9,2016-08-02,0.3236102782608696
AGOC-3A,9,2016-08-03,0.4532948791666667
AGOC-3A,9,2016-08-04,0.3349962256521739
AGOC-3A,9,2016-08-05,0.5546467125
AGOC-3A,9,2016-08-06,1.2754643124999998
AGOC-3A,9,2016-08-07,0.3068014043478261
AGOC-3A,9,2016-08-08,0.2308346
AGOC-3A,9,2016-08-09,0.24527920000000003
AGOC-3A,9,2016-08-10,0.4840653125
AGOC-3A,9,2016-08-11,1.0067053119999998
AGOC-3A,9,2016-08-12,1.0294854595833336
AGOC-3A,9,2016-08-13,0.28413661250000005
AGOC-3A,9,2016-08-14,0.843773016
AGOC-3A,9,2016-08-15,0.2505119125
AGOC-3A,9,2016-08-16,0.20054095833333332
AGOC-3A,9,2016-08-17,0.3712497166666666
AGOC-3A,9,2016-08-18,1.521158141851852
AGOC-3A,9,2016-08-19,0.25609889333333336
AGOC-3A,9,2016-08-20,0.19548129166666664
AGOC-3A,9,2016-08-21,0.23789308749999996
AGOC-3A,9,2016-08-22,0.48083290399999995
AGOC-3A,9,2016-08-23,0.44270727916666663
AGOC-3A,9,2016-08-24,2.5950369259259265
AGOC-3A,9,2016-08-25,1.6664624916666668
AGOC-3A,9,2016-08-26,0.4313057416666666
AGOC-3A,9,2016-08-27,0.5129935666666666
AGOC-3A,9,2016-08-28,0.5799947625
AGOC-3A,9,2016-08-29,0.5479060541666667
AGOC-3A,9,2016-08-30,0.5072228125000001
AGOC-3A,9,2016-08-31,0.5342695833333333
AGOC-3A,9,2016-12-01,1.757982796
AGOC-3A,9,2016-12-02,1.0941667776
AGOC-3A,9,2016-12-03,0.6003404583333333
AGOC-3A,9,2016-12-04,0.4767884916666667
AGOC-3A,9,2016-12-05,0.56009085
AGOC-3A,9,2016-12-06,0.5674836666666666
AGOC-3A,9,2016-12-07,0.5673014000000001
AGOC-3A,9,2016-12-08,1.771551346153846
AGOC-3A,9,2016-12-09,0.5688496333333335
AGOC-3A,9,2016-12-10,0.49565239583333337
AGOC-3A,9,2016-12-11,5.65090486969697
AGOC-3A,9,2016-12-12,0.6495322866666666
AGOC-3A,9,2016-12-13,0.4519226904166667
AGOC-3A,9,2016-12-14,0.6152436541666667
AGOC-3A,9,2016-12-15,1.5228113399999998
AGOC-3A,9,2016-12-16,0.5977889416666667
AGOC-3A,9,2016-12-17,0.44141723333333327
AGOC-3A,9,2016-12-18,0.5289761654166667
AGOC-3A,9,2016-12-19,0.5882875416666667
AGOC-3A,9,2016-12-20,0.8041703749999999
AGOC-3A,9,2016-12-21,1.0404066519999997
AGOC-3A,9,2016-12-22,1.3782635692307699
AGOC-3A,9,2016-12-23,0.4559384041666667
AGOC-3A,9,2016-12-24,0.8040070124
AGOC-3A,9,2016-12-25,0.5363658499999999
AGOC-3A,9,2016-12-26,0.45863737499999996
AGOC-3A,9,2016-12-27,0.5050059683333333
AGOC-3A,9,2016-12-28,0.4463220958333334
AGOC-3A,9,2016-12-29,0.5841105220833334
AGOC-3A,9,2016-12-30,0.5094429916666667
AGOC-3A,9,2016-12-31,0.46526955
Appluimonia,1,2016-04-01,0.19586514875000002
Appluimonia,1,2016-04-02,0.21443540173913048
Appluimonia,1,2016-04-03,0.18117155124999998
Appluimonia,1,2016-04-04,0.21664724999999999
Appluimonia,1,2016-04-05,0.2292705620833333
Appluimonia,1,2016-04-06,0.21944663478260867
Appluimonia,1,2016-04-07,0.2315003329166666
Appluimonia,1,2016-04-08,0.20808188125000002
Appluimonia,1,2016-04-09,0.23015206666666663
Appluimonia,1,2016-04-10,0.25914360416666665
Appluimonia,1,2016-04-11,0.1921416033333333
Appluimonia,1,2016-04-12,0.24393158750000002
Appluimonia,1,2016-04-13,0.22302294791666666
Appluimonia,1,2016-04-14,0.23498107999999998
Appluimonia,1,2016-04-15,0.21654788625000002
Appluimonia,1,2016-04-16,0.29283467874999997
Appluimonia,1,2016-04-17,0.2202186279166667
Appluimonia,1,2016-04-18,0.23783121666666665
Appluimonia,1,2016-04-19,0.1867189375
Appluimonia,1,2016-04-20,0.2496851125
Appluimonia,1,2016-04-21,0.22350691249999996
Appluimonia,1,2016-04-22,0.20083215833333326
Appluimonia,1,2016-04-23,0.2402767545833334
Appluimonia,1,2016-04-24,0.20458181083333335
Appluimonia,1,2016-04-25,0.2670470333333334
Appluimonia,1,2016-04-26,0.3274524875
Appluimonia,1,2016-04-27,0.2744346008333334
Appluimonia,1,2016-04-28,0.2196615783333333
Appluimonia,1,2016-04-29,0.2387022291666667
Appluimonia,1,2016-04-30,0.23885640416666665
Appluimonia,1,2016-08-01,0.27502941666666664
Appluimonia,1,2016-08-02,0.3569514960869564
Appluimonia,1,2016-08-03,0.29758686249999994
Appluimonia,1,2016-08-04,0.1958372608695652
Appluimonia,1,2016-08-05,0.20485161250000003
Appluimonia,1,2016-08-06,0.29631949166666666
Appluimonia,1,2016-08-07,0.1572699360869565
Appluimonia,1,2016-08-08,0.21584069166666667
Appluimonia,1,2016-08-09,0.23632300208333334
Appluimonia,1,2016-08-10,0.18392378124999997
Appluimonia,1,2016-08-11,0.22181372499999996
Appluimonia,1,2016-08-12,0.18917401666666667
Appluimonia,1,2016-08-13,0.28026898166666664
Appluimonia,1,2016-08-14,0.26782982499999997
Appluimonia,1,2016-08-15,0.21727466333333334
Appluimonia,1,2016-08-16,0.3173232333333334
Appluimonia,1,2016-08-17,0.27567248749999995
Appluimonia,1,2016-08-18,0.22796045416666666
Appluimonia,1,2016-08-19,0.21374489583333334
Appluimonia,1,2016-08-20,0.3488189666666666
Appluimonia,1,2016-08-21,0.19787352083333332
Appluimonia,1,2016-08-22,0.18931643083333335
Appluimonia,1,2016-08-23,0.24775514166666665
Appluimonia,1,2016-08-24,0.2873450708333334
Appluimonia,1,2016-08-25,0.23565201666666666
Appluimonia,1,2016-08-26,0.2330115104166667
Appluimonia,1,2016-08-27,0.24352658333333332
Appluimonia,1,2016-08-28,0.23383416208333338
Appluimonia,1,2016-08-29,0.20694459166666665
Appluimonia,1,2016-08-30,0.17997447916666667
Appluimonia,1,2016-08-31,0.22981993750000007
Appluimonia,1,2016-12-01,0.237754425
Appluimonia,1,2016-12-02,0.23619252608695657
Appluimonia,1,2016-12-03,0.28577336666666664
Appluimonia,1,2016-12-04,0.28318602500000006
Appluimonia,1,2016-12-05,0.21617790416666668
Appluimonia,1,2016-12-06,0.2308435125
Appluimonia,1,2016-12-07,0.2226642556521739
Appluimonia,1,2016-12-08,0.2861334333333333
Appluimonia,1,2016-12-09,0.2187125125
Appluimonia,1,2016-12-10,0.24365128749999995
Appluimonia,1,2016-12-11,0.21729856708333337
Appluimonia,1,2016-12-12,0.22934392708333332
Appluimonia,1,2016-12-13,0.22007588499999997
Appluimonia,1,2016-12-14,0.2736827541666666
Appluimonia,1,2016-12-15,0.21699537916666664
Appluimonia,1,2016-12-16,0.17368355333333332
Appluimonia,1,2016-12-17,0.22131050250000003
Appluimonia,1,2016-12-18,0.2060301708333333
Appluimonia,1,2016-12-19,0.2833346749999999
Appluimonia,1,2016-12-20,0.20599725416666662
Appluimonia,1,2016-12-21,0.30665725833333335
Appluimonia,1,2016-12-22,0.22200053333333328
Appluimonia,1,2016-12-23,0.20991594166666663
Appluimonia,1,2016-12-24,0.25713716249999996
Appluimonia,1,2016-12-25,0.27545494791666664
Appluimonia,1,2016-12-26,0.19962837083333337
Appluimonia,1,2016-12-27,0.23322723249999996
Appluimonia,1,2016-12-28,0.2492800674999999
Appluimonia,1,2016-12-29,0.2180314666666667
Appluimonia,1,2016-12-30,0.287138335
Appluimonia,1,2016-12-31,0.21322277666666667
Appluimonia,2,2016-04-01,0.3606510479166667
Appluimonia,2,2016-04-02,0.3646870173913044
Appluimonia,2,2016-04-03,0.5074554270833335
Appluimonia,2,2016-04-04,0.4431219533333335
Appluimonia,2,2016-04-05,0.30298676249999995
Appluimonia,2,2016-04-06,0.2517553413043478
Appluimonia,2,2016-04-07,0.3935957875
Appluimonia,2,2016-04-08,0.2918069433333333
Appluimonia,2,2016-04-09,0.2961725775
Appluimonia,2,2016-04-10,0.26728677916666665
Appluimonia,2,2016-04-11,0.33153739583333336
Appluimonia,2,2016-04-12,0.411945475
Appluimonia,2,2016-04-13,0.3899707625
Appluimonia,2,2016-04-14,0.3130952333333334
Appluimonia,2,2016-04-15,0.4032556416666668
Appluimonia,2,2016-04-16,0.37099724208333335
Appluimonia,2,2016-04-17,0.33081521208333337
Appluimonia,2,2016-04-18,0.3464463583333334
Appluimonia,2,2016-04-19,0.2701303729166667
Appluimonia,2,2016-04-20,0.3846801416666666
Appluimonia,2,2016-04-21,0.3139894916666667
Appluimonia,2,2016-04-22,0.3310164666666667
Appluimonia,2,2016-04-23,0.35107660833333326
Appluimonia,2,2016-04-24,0.3853935874999999
Appluimonia,2,2016-04-25,0.3854507
Appluimonia,2,2016-04-26,0.3753049312499999
Appluimonia,2,2016-04-27,0.4407669041666666
Appluimonia,2,2016-04-28,0.3696826541666667
Appluimonia,2,2016-04-29,0.3185830041666667
Appluimonia,2,2016-04-30,0.3801716583333334
Appluimonia,2,2016-08-01,0.32426991625
Appluimonia,2,2016-08-02,0.39018247826086955
Appluimonia,2,2016-08-03,0.31242099916666666
Appluimonia,2,2016-08-04,0.28518900826086957
Appluimonia,2,2016-08-05,0.362160625
Appluimonia,2,2016-08-06,0.394598405
Appluimonia,2,2016-08-07,0.2793086821739131
Appluimonia,2,2016-08-08,0.33393408333333335
Appluimonia,2,2016-08-09,0.41518722499999994
Appluimonia,2,2016-08-10,0.38347729833333344
Appluimonia,2,2016-08-11,0.29341495
Appluimonia,2,2016-08-12,0.31329303625000005
Appluimonia,2,2016-08-13,0.3960650083333333
Appluimonia,2,2016-08-14,0.43289275
Appluimonia,2,2016-08-15,0.38908300374999993
Appluimonia,2,2016-08-16,0.3392328195833334
Appluimonia,2,2016-08-17,0.4133123208333333
Appluimonia,2,2016-08-18,0.4171590958333334
Appluimonia,2,2016-08-19,0.3371608341666667
Appluimonia,2,2016-08-20,0.34429661083333335
Appluimonia,2,2016-08-21,0.32496595833333336
Appluimonia,2,2016-08-22,0.3288773758333334
Appluimonia,2,2016-08-23,0.32019979583333336
Appluimonia,2,2016-08-24,0.2768470129166667
Appluimonia,2,2016-08-25,0.33821161708333336
Appluimonia,2,2016-08-26,0.3663473374999999
Appluimonia,2,2016-08-27,0.3849680833333333
Appluimonia,2,2016-08-28,0.3865913737499999
Appluimonia,2,2016-08-29,0.33225889166666667
Appluimonia,2,2016-08-30,0.3542013591666667
Appluimonia,2,2016-08-31,0.36371802500000006
Appluimonia,2,2016-12-01,0.404379225
Appluimonia,2,2016-12-02,0.3984770204347825
Appluimonia,2,2016-12-03,0.4104861041666667
Appluimonia,2,2016-12-04,0.28586948916666666
Appluimonia,2,2016-12-05,0.3416932041666667
Appluimonia,2,2016-12-06,0.47969051666666657
Appluimonia,2,2016-12-07,0.4098767695652173
Appluimonia,2,2016-12-08,0.4041649416666666
Appluimonia,2,2016-12-09,0.34493112791666664
Appluimonia,2,2016-12-10,0.38013644166666666
Appluimonia,2,2016-12-11,0.3684432374999999
Appluimonia,2,2016-12-12,0.4114121041666667
Appluimonia,2,2016-12-13,0.27894836250000005
Appluimonia,2,2016-12-14,0.3299314991666667
Appluimonia,2,2016-12-15,0.2750126875
Appluimonia,2,2016-12-16,0.3658461791666667
Appluimonia,2,2016-12-17,0.32440133750000005
Appluimonia,2,2016-12-18,0.33287198166666665
Appluimonia,2,2016-12-19,0.3178908916666666
Appluimonia,2,2016-12-20,0.2504604125
Appluimonia,2,2016-12-21,0.3699788595833333
Appluimonia,2,2016-12-22,0.2695184370833333
Appluimonia,2,2016-12-23,0.3880293041666667
Appluimonia,2,2016-12-24,0.3140494158333334
Appluimonia,2,2016-12-25,0.4265557416666667
Appluimonia,2,2016-12-26,0.3998671583333333
Appluimonia,2,2016-12-27,0.3571707333333333
Appluimonia,2,2016-12-28,0.4024911208333333
Appluimonia,2,2016-12-29,0.36523293500000004
Appluimonia,2,2016-12-30,0.3442590666666667
Appluimonia,2,2016-12-31,0.4662495208333333
Appluimonia,3,2016-04-01,1.09878225
Appluimonia,3,2016-04-02,1.4973376086956522
Appluimonia,3,2016-04-03,1.2122994583333335
Appluimonia,3,2016-04-04,1.3870178041666668
Appluimonia,3,2016-04-05,1.4532326666666666
Appluimonia,3,2016-04-06,1.3520816086956522
Appluimonia,3,2016-04-07,1.51031675
Appluimonia,3,2016-04-08,0.9223884166666667
Appluimonia,3,2016-04-09,1.1684790833333334
Appluimonia,3,2016-04-10,1.2941283666666668
Appluimonia,3,2016-04-11,1.1910672416666668
Appluimonia,3,2016-04-12,1.1843663875
Appluimonia,3,2016-04-13,0.8665757833333334
Appluimonia,3,2016-04-14,1.091383625
Appluimonia,3,2016-04-15,1.2746388750000002
Appluimonia,3,2016-04-16,1.28604675
Appluimonia,3,2016-04-17,1.4270775000000004
Appluimonia,3,2016-04-18,1.2481140833333333
Appluimonia,3,2016-04-19,1.2415444166666665
Appluimonia,3,2016-04-20,1.4018601249999998
Appluimonia,3,2016-04-21,1.4622588208333334
Appluimonia,3,2016-04-22,1.7118593375000002
Appluimonia,3,2016-04-23,1.1777858041666665
Appluimonia,3,2016-04-24,1.272161291666667
Appluimonia,3,2016-04-25,1.275371758333333
Appluimonia,3,2016-04-26,1.2507269875
Appluimonia,3,2016-04-27,1.1688691416666668
Appluimonia,3,2016-04-28,0.9327428666666666
Appluimonia,3,2016-04-29,0.9720693670833332
Appluimonia,3,2016-04-30,1.1516446249999999
Appluimonia,3,2016-08-01,1.3653194166666667
Appluimonia,3,2016-08-02,1.3116241739130436
Appluimonia,3,2016-08-03,1.7294447916666664
Appluimonia,3,2016-08-04,1.342642956521739
Appluimonia,3,2016-08-05,1.3434114583333334
Appluimonia,3,2016-08-06,1.3350203750000003
Appluimonia,3,2016-08-07,1.7597292613043478
Appluimonia,3,2016-08-08,1.2577785416666667
Appluimonia,3,2016-08-09,1.0019008749999998
Appluimonia,3,2016-08-10,1.2769520491666666
Appluimonia,3,2016-08-11,1.4579133750000004
Appluimonia,3,2016-08-12,1.5490124583333333
Appluimonia,3,2016-08-13,1.3007115375
Appluimonia,3,2016-08-14,1.268210875
Appluimonia,3,2016-08-15,1.1176209583333334
Appluimonia,3,2016-08-16,1.2153270958333333
Appluimonia,3,2016-08-17,1.3379094999999996
Appluimonia,3,2016-08-18,1.2056302749999999
Appluimonia,3,2016-08-19,1.6729289999999999
Appluimonia,3,2016-08-20,1.341404875
Appluimonia,3,2016-08-21,1.2695920833333334
Appluimonia,3,2016-08-22,1.2681252374999998
Appluimonia,3,2016-08-23,1.1351178750000004
Appluimonia,3,2016-08-24,0.9874884166666668
Appluimonia,3,2016-08-25,1.042638375
Appluimonia,3,2016-08-26,1.5350774166666667
Appluimonia,3,2016-08-27,1.6036630833333332
Appluimonia,3,2016-08-28,1.3242752333333332
Appluimonia,3,2016-08-29,1.2452264166666664
Appluimonia,3,2016-08-30,1.1325637249999998
Appluimonia,3,2016-08-31,1.3337240833333333
Appluimonia,3,2016-12-01,0.9675823
Appluimonia,3,2016-12-02,0.9688945173913044
Appluimonia,3,2016-12-03,0.8717352041666667
Appluimonia,3,2016-12-04,1.1806006833333333
Appluimonia,3,2016-12-05,1.4666823333333332
Appluimonia,3,2016-12-06,1.2122290833333331
Appluimonia,3,2016-12-07,1.2123445217391307
Appluimonia,3,2016-12-08,1.3334117083333332
Appluimonia,3,2016-12-09,1.7718680833333333
Appluimonia,3,2016-12-10,1.0080656000000001
Appluimonia,3,2016-12-11,1.4421961666666665
Appluimonia,3,2016-12-12,1.2941422083333332
Appluimonia,3,2016-12-13,1.2222405
Appluimonia,3,2016-12-14,1.5957272916666663
Appluimonia,3,2016-12-15,1.2519537750000003
Appluimonia,3,2016-12-16,1.1947066375
Appluimonia,3,2016-12-17,1.1669121291666669
Appluimonia,3,2016-12-18,1.273865558333333
Appluimonia,3,2016-12-19,1.1109885000000002
Appluimonia,3,2016-12-20,1.0652687583333331
Appluimonia,3,2016-12-21,1.182037708333333
Appluimonia,3,2016-12-22,1.3471843333333335
Appluimonia,3,2016-12-23,1.2536029583333335
Appluimonia,3,2016-12-24,1.202258958333333
Appluimonia,3,2016-12-25,0.8963832916666669
Appluimonia,3,2016-12-26,1.3061741666666664
Appluimonia,3,2016-12-27,1.2346644583333328
Appluimonia,3,2016-12-28,1.4928787625
Appluimonia,3,2016-12-29,1.4286448041666666
Appluimonia,3,2016-12-30,1.2359542166666664
